schema_version,request_id,seed,scenario_id,algorithm,time_slot,throughput_e,delay_u,drop_u,sla_violation,fairness,rb_utilization,allocated_embb_rb,allocated_urllc_rb,used_embb_rb,used_urllc_rb,served_embb_bits,served_urllc_bits,completed_urllc_packets,dropped_urllc_packets,units
1.0.0,smoke-000082,42,stable_load,tv1_smoke_fixed,82,8.601,1.0,0.0,0.0,0.51144,0.96,25,25,25,23,8601,7680,3,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000083,42,stable_load,tv1_smoke_fixed,83,8.601,1.0,0.0,0.0,0.511312,0.66,25,25,25,8,8601,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000084,42,stable_load,tv1_smoke_fixed,84,8.601,1.0,0.0,0.0,0.511137,0.66,25,25,25,8,8601,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000085,42,stable_load,tv1_smoke_fixed,85,8.601,1.0,0.0,0.0,0.511002,0.84,25,25,25,17,8601,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000086,42,stable_load,tv1_smoke_fixed,86,10.465,1.0,0.0,0.0,0.517855,1.0,25,25,25,25,10465,7579,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000087,42,stable_load,tv1_smoke_fixed,87,8.601,2.0,0.0,0.0,0.51076,0.68,25,25,25,9,8601,2661,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000088,42,stable_load,tv1_smoke_fixed,88,8.601,1.0,0.0,0.0,0.514352,1.0,25,25,25,25,8601,7579,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000089,42,stable_load,tv1_smoke_fixed,89,7.579,1.666667,0.0,0.0,0.509244,0.94,25,25,25,22,7579,5221,3,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000090,42,stable_load,tv1_smoke_fixed,90,8.601,1.0,0.0,0.0,0.510351,0.94,25,25,25,22,8601,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000091,42,stable_load,tv1_smoke_fixed,91,8.601,1.0,0.0,0.0,0.521801,1.0,25,25,25,25,8601,6029,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000092,42,stable_load,tv1_smoke_fixed,92,8.601,2.0,0.0,0.0,0.522794,1.0,25,25,25,25,8601,7579,3,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000093,42,stable_load,tv1_smoke_fixed,93,8.601,2.0,0.0,0.0,0.515922,1.0,25,25,25,25,8601,7579,3,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000094,42,stable_load,tv1_smoke_fixed,94,8.601,2.5,0.0,0.0,0.509931,0.8,25,25,25,15,8601,4413,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000095,42,stable_load,tv1_smoke_fixed,95,8.601,1.0,0.0,0.0,0.509848,0.84,25,25,25,17,8601,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000096,42,stable_load,tv1_smoke_fixed,96,10.465,0.0,0.0,0.0,0.51185,0.5,25,25,25,0,10465,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000097,42,stable_load,tv1_smoke_fixed,97,10.465,0.0,0.0,0.0,0.511764,0.5,25,25,25,0,10465,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000098,42,stable_load,tv1_smoke_fixed,98,10.465,1.0,0.0,0.0,0.511684,0.84,25,25,25,17,10465,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000099,42,stable_load,tv1_smoke_fixed,99,10.465,1.0,0.0,0.0,0.511552,0.84,25,25,25,17,10465,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000100,42,stable_load,tv1_smoke_fixed,100,10.465,1.0,0.0,0.0,0.511448,0.68,25,25,25,9,10465,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000101,42,stable_load,tv1_smoke_fixed,101,12.292,1.0,0.0,0.0,0.51334,0.8,25,25,25,15,12292,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000102,42,stable_load,tv1_smoke_fixed,102,12.292,1.0,0.0,0.0,0.51329,0.68,25,25,25,9,12292,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000103,42,stable_load,tv1_smoke_fixed,103,14.248,1.0,0.0,0.0,0.515294,0.72,25,25,25,11,14248,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000104,42,stable_load,tv1_smoke_fixed,104,14.248,1.0,0.0,0.0,0.515249,0.72,25,25,25,11,14248,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000105,42,stable_load,tv1_smoke_fixed,105,14.248,1.0,0.0,0.0,0.5258,1.0,25,25,25,25,14248,6029,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000106,42,stable_load,tv1_smoke_fixed,106,14.248,1.666667,0.0,0.0,0.515142,0.96,25,25,25,23,14248,6771,3,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000107,42,stable_load,tv1_smoke_fixed,107,16.112,1.0,0.0,0.0,0.517046,0.84,25,25,25,17,16112,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000108,42,stable_load,tv1_smoke_fixed,108,16.112,1.0,0.0,0.0,0.517019,0.68,25,25,25,9,16112,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000109,42,stable_load,tv1_smoke_fixed,109,16.112,1.0,0.0,0.0,0.516964,0.68,25,25,25,9,16112,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000110,42,stable_load,tv1_smoke_fixed,110,14.248,1.0,0.0,0.0,0.515222,1.0,25,25,25,25,14248,7579,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000111,42,stable_load,tv1_smoke_fixed,111,14.248,1.5,0.0,0.0,0.514936,0.68,25,25,25,9,14248,2661,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000112,42,stable_load,tv1_smoke_fixed,112,14.248,1.0,0.0,0.0,0.514883,0.84,25,25,25,17,14248,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000113,42,stable_load,tv1_smoke_fixed,113,14.248,1.0,0.0,0.0,0.514801,0.68,25,25,25,9,14248,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000114,42,stable_load,tv1_smoke_fixed,114,14.248,1.0,0.0,0.0,0.514792,0.68,25,25,25,9,14248,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000115,42,stable_load,tv1_smoke_fixed,115,14.248,0.0,0.0,0.0,0.514727,0.5,25,25,25,0,14248,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000116,42,stable_load,tv1_smoke_fixed,116,12.292,1.0,0.0,0.0,0.512684,0.84,25,25,25,17,12292,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000117,42,stable_load,tv1_smoke_fixed,117,12.292,1.0,0.0,0.0,0.512613,0.68,25,25,25,9,12292,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000118,42,stable_load,tv1_smoke_fixed,118,12.292,1.0,0.0,0.0,0.512538,0.68,25,25,25,9,12292,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000119,42,stable_load,tv1_smoke_fixed,119,12.292,1.0,0.0,0.0,0.512461,0.66,25,25,25,8,12292,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000120,42,stable_load,tv1_smoke_fixed,120,14.248,0.0,0.0,0.0,0.514387,0.5,25,25,25,0,14248,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000121,42,stable_load,tv1_smoke_fixed,121,14.248,1.0,0.0,0.0,0.514317,0.8,25,25,25,15,14248,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000122,42,stable_load,tv1_smoke_fixed,122,14.248,1.0,0.0,0.0,0.514264,0.84,25,25,25,17,14248,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000123,42,stable_load,tv1_smoke_fixed,123,14.248,1.0,0.0,0.0,0.514213,0.68,25,25,25,9,14248,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000124,42,stable_load,tv1_smoke_fixed,124,14.248,0.0,0.0,0.0,0.514135,0.5,25,25,25,0,14248,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000125,42,stable_load,tv1_smoke_fixed,125,14.248,1.0,0.0,0.0,0.514089,0.66,25,25,25,8,14248,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000126,42,stable_load,tv1_smoke_fixed,126,14.248,1.0,0.0,0.0,0.517212,1.0,25,25,25,25,14248,10465,4,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000127,42,stable_load,tv1_smoke_fixed,127,14.248,1.25,0.0,0.0,0.514011,0.98,25,25,25,24,14248,10015,4,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000128,42,stable_load,tv1_smoke_fixed,128,14.248,1.0,0.0,0.0,0.513933,0.62,25,25,25,6,14248,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000129,42,stable_load,tv1_smoke_fixed,129,14.248,1.0,0.0,0.0,0.513902,0.62,25,25,25,6,14248,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000130,42,stable_load,tv1_smoke_fixed,130,12.292,1.0,0.0,0.0,0.511948,0.62,25,25,25,6,12292,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000131,42,stable_load,tv1_smoke_fixed,131,12.292,0.0,0.0,0.0,0.511903,0.5,25,25,25,0,12292,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000132,42,stable_load,tv1_smoke_fixed,132,12.292,1.0,0.0,0.0,0.511841,0.64,25,25,25,7,12292,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000133,42,stable_load,tv1_smoke_fixed,133,10.465,0.0,0.0,0.0,0.510015,0.5,25,25,25,0,10465,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000134,42,stable_load,tv1_smoke_fixed,134,10.465,1.0,0.0,0.0,0.509941,0.64,25,25,25,7,10465,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000135,42,stable_load,tv1_smoke_fixed,135,10.465,1.0,0.0,0.0,0.509849,0.64,25,25,25,7,10465,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000136,42,stable_load,tv1_smoke_fixed,136,10.465,1.0,0.0,0.0,0.509788,0.8,25,25,25,15,10465,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000137,42,stable_load,tv1_smoke_fixed,137,10.465,1.0,0.0,0.0,0.509714,0.96,25,25,25,23,10465,7680,3,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000138,42,stable_load,tv1_smoke_fixed,138,10.465,1.0,0.0,0.0,0.51147,1.0,25,25,25,25,10465,8601,3,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000139,42,stable_load,tv1_smoke_fixed,139,10.465,1.333333,0.0,0.0,0.509568,0.9,25,25,25,20,10465,6759,3,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000140,42,stable_load,tv1_smoke_fixed,140,10.465,0.0,0.0,0.0,0.5095,0.5,25,25,25,0,10465,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000141,42,stable_load,tv1_smoke_fixed,141,10.465,1.0,0.0,0.0,0.509422,0.8,25,25,25,15,10465,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000142,42,stable_load,tv1_smoke_fixed,142,10.465,0.0,0.0,0.0,0.509351,0.5,25,25,25,0,10465,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000143,42,stable_load,tv1_smoke_fixed,143,8.601,1.0,0.0,0.0,0.507624,0.66,25,25,25,8,8601,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000144,42,stable_load,tv1_smoke_fixed,144,7.579,0.0,0.0,0.0,0.506672,0.5,25,25,25,0,7579,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000145,42,stable_load,tv1_smoke_fixed,145,7.579,1.0,0.0,0.0,0.506604,0.68,25,25,25,9,7579,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000146,42,stable_load,tv1_smoke_fixed,146,8.601,1.0,0.0,0.0,0.507431,0.66,25,25,25,8,8601,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000147,42,stable_load,tv1_smoke_fixed,147,8.601,1.0,0.0,0.0,0.50737,0.8,25,25,25,15,8601,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000148,42,stable_load,tv1_smoke_fixed,148,8.601,1.0,0.0,0.0,0.507311,0.66,25,25,25,8,8601,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000149,42,stable_load,tv1_smoke_fixed,149,8.601,0.0,0.0,0.0,0.50727,0.5,25,25,25,0,8601,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000150,42,stable_load,tv1_smoke_fixed,150,8.601,1.0,0.0,0.0,0.507251,0.84,25,25,25,17,8601,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000151,42,stable_load,tv1_smoke_fixed,151,8.601,1.0,0.0,0.0,0.507204,0.96,25,25,25,23,8601,7680,3,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000152,42,stable_load,tv1_smoke_fixed,152,8.601,0.0,0.0,0.0,0.507142,0.5,25,25,25,0,8601,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000153,42,stable_load,tv1_smoke_fixed,153,8.601,1.0,0.0,0.0,0.507086,0.8,25,25,25,15,8601,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000154,42,stable_load,tv1_smoke_fixed,154,8.601,0.0,0.0,0.0,0.507036,0.5,25,25,25,0,8601,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000155,42,stable_load,tv1_smoke_fixed,155,8.601,1.0,0.0,0.0,0.506997,0.8,25,25,25,15,8601,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000156,42,stable_load,tv1_smoke_fixed,156,7.579,0.0,0.0,0.0,0.50611,0.5,25,25,25,0,7579,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000157,42,stable_load,tv1_smoke_fixed,157,7.579,0.0,0.0,0.0,0.506077,0.5,25,25,25,0,7579,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000158,42,stable_load,tv1_smoke_fixed,158,8.601,1.0,0.0,0.0,0.506844,0.96,25,25,25,23,8601,7680,3,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000159,42,stable_load,tv1_smoke_fixed,159,8.601,1.0,0.0,0.0,0.506782,0.84,25,25,25,17,8601,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000160,42,stable_load,tv1_smoke_fixed,160,8.601,1.0,0.0,0.0,0.506729,0.66,25,25,25,8,8601,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000161,42,stable_load,tv1_smoke_fixed,161,8.601,1.0,0.0,0.0,0.506785,1.0,25,25,25,25,8601,7579,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000162,42,stable_load,tv1_smoke_fixed,162,8.601,1.333333,0.0,0.0,0.50683,1.0,25,25,25,25,8601,7579,3,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000163,42,stable_load,tv1_smoke_fixed,163,8.601,1.333333,0.0,0.0,0.511427,1.0,25,25,25,25,8601,6029,3,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000164,42,stable_load,tv1_smoke_fixed,164,8.601,2.0,0.0,0.0,0.509824,1.0,25,25,25,25,8601,4651,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
